Time [s],CLK,A13,A14,A15,MODE0,MODE1,IOM,POWER,STATE0,STATE1,ROM0_CS,RAM0_CS,RAM1_CS,BSRE,ROM1_CS,RDY
46.948281000,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1
46.948281200,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1
46.948290400,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1
46.950339000,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1
46.955378800,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1
46.960418400,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1
46.965487000,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1
46.967558400,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1
46.969606600,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1
46.974649000,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1
46.979690600,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1
46.984757600,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1
46.986817600,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1
46.986826400,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1
46.986834800,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1
46.988885000,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1
46.993924400,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1
46.998965000,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1
47.004031800,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1
47.006103400,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1
47.008161800,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1
47.013203000,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1
47.018244200,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1
47.023314200,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1
47.025379400,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1
47.025387400,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1
47.027437800,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1
47.032478400,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1
47.037520000,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1
47.042588400,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1
47.044662400,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1
47.046712200,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1
47.051751800,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1
47.056791400,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1
47.061860200,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1
47.061868200,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
47.066916600,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
47.071983400,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
47.073995800,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1
47.074005000,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1
47.074013600,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1
47.076065000,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1
47.081105200,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1
47.086147000,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1
47.091214600,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1
47.093289800,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1
47.095339000,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1
47.100380200,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1
47.105420800,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1
47.110489400,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1
47.112556800,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1
47.112566200,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1
47.114617800,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1
47.119657400,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1
47.124697000,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1
47.129765200,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1
47.131841600,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1
47.133891000,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1
47.138926800,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1
47.143966800,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1
47.149034400,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1
47.151089200,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
47.151097200,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1
47.151105400,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1
47.152155200,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1
47.157195800,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1
47.162236000,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1
47.167303800,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1
47.169378000,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1
47.171426800,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1
47.176466200,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1
47.181506800,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1
47.186574800,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1
47.188639600,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
47.188647200,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1
47.190696600,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1
47.195738400,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1
47.200749400,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1
47.205820200,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1
47.207890200,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
47.209939000,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
47.214978400,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
47.220018000,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
47.225084200,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
47.227142600,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1
47.227150200,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1
47.227158200,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1
47.229206200,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1
47.234244800,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1
47.239284200,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1
47.244351000,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1
47.246422400,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1
47.248471600,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1
47.253511600,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1
47.258551000,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1
47.263618400,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1
47.265635800,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1
47.265643800,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1
47.267694400,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1
47.272734000,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1
47.277774600,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1
47.282842400,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1
47.284917000,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1
47.286964400,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1
47.292003200,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1
47.297042600,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1
47.302110200,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1
47.303169000,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
47.303176600,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1
47.303184200,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1
47.305233000,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1
47.310273200,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1
47.315314600,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1
47.320382000,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1
47.322455200,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1
47.324503800,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1
47.329542800,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1
47.334583200,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1
47.339651800,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1
47.341718000,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
47.341726000,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1
47.343774400,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1
47.348815000,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1
47.353855000,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1
47.358923800,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1
47.360997600,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
47.363048600,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
47.368089000,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
47.373129200,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
47.378207400,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
47.383264800,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
47.388308600,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
47.390367800,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1
47.392374800,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1
47.397438400,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1
47.397444400,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1
47.402498400,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1
47.407572600,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1
47.412633000,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1
47.417698400,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1
47.419757200,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1
47.419765200,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1
47.419773200,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1
47.421822800,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1
47.426864400,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1
47.431905600,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1
47.436972800,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1
47.439048800,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1
47.441097400,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1
47.446139800,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1
47.451180400,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1
47.456214800,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1
47.458281000,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1
47.458289000,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1
47.460338800,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1
47.465378200,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1
47.470419800,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1
47.475487000,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1
47.477562800,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1
47.479614000,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1
47.484653400,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1
47.489692400,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1
47.494758200,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1
47.496814800,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1
47.496822800,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1
47.496830800,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1
47.498881800,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1
47.503921200,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1
47.508962800,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1
47.514031200,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1
47.516107600,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1
47.517155400,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1
47.522192600,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1
47.527233400,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1
47.532303000,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1
47.534371000,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1
47.534379000,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1
47.536430200,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1
47.541469600,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1
47.546510600,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1
47.551578200,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1
47.553652200,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1
47.553652400,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1
47.555703200,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1
47.560745200,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1
47.565785600,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1
47.570854000,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1
47.572910800,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1
47.572918400,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1
47.572926400,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1
47.574975600,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1
47.580016000,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1
47.585022200,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1
47.590090000,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1
47.592165000,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1
47.594215400,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1
47.599253800,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1
47.604294800,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1
47.609364200,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1
47.611430200,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1
47.611438200,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1
47.613488000,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1
47.618526600,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1
47.623566600,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1
47.628633000,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1
47.630707000,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1
47.632756800,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1
47.637794800,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1
47.642834200,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1
47.647900600,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1
47.649920000,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1
47.649928000,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1
47.649936000,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1
47.651985400,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1
47.657024600,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1
47.662064400,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1
47.667132600,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1
47.669206200,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1
47.671255600,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1
47.676295200,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1
47.681334400,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1
47.686403400,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1
47.688470800,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1
47.688478800,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1
47.690527600,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1
47.695566400,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1
47.700606800,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1
47.705673400,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1
47.707750800,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1
47.709801400,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1
47.714837000,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1
47.719876200,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1
47.724943200,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1
47.724950400,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1
47.729997800,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1
47.735063200,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1
47.737121800,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1
47.737129400,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1
47.737137400,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1
47.739185800,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1
47.744225200,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1
47.749264200,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1
47.754330600,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1
47.756405800,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1
47.758453400,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1
47.763493600,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1
47.768533600,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1
47.773600800,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1
47.775666800,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1
47.775667000,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1
47.775675000,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1
47.777688800,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1
47.782730600,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1
47.787770400,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1
47.792837000,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1
47.794908600,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1
47.796957800,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1
47.801998200,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1
47.807038800,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1
47.812106400,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1
47.813165400,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1
47.813173400,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1
47.813181400,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1
47.815229600,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1
47.820268400,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1
47.825308200,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1
47.830377000,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1
47.832450800,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1
47.834499400,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1
47.839539600,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1
47.844631400,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1
47.849709200,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1
47.851778600,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1
47.851786600,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1
47.853834200,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1
47.858873200,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1
47.863913600,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1
47.868984800,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1
47.871059200,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1
47.873107800,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1
47.877146400,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1
47.882187200,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1
47.887255400,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1
47.889312600,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1
47.889321000,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1
47.889329200,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1
47.891380000,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1
47.896420200,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1
47.901461000,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1
47.906525400,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1
47.908600200,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1
47.910650000,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1
47.915692000,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1
47.920732000,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1
47.925799800,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1
47.927866000,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1
47.927874000,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1
47.929922800,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1
47.934961000,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1
47.940003000,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1
47.945068400,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1
47.947144800,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1
47.949195800,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1
47.954235000,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1
47.959275800,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1
47.964342800,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1
47.966402200,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1
47.966410000,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1
47.966418000,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1
47.968406800,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1
47.973446600,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1
47.978487400,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1
47.983553000,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1
47.985629800,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1
47.987679800,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1
47.992719400,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1
47.997761200,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1
48.002825600,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1
48.004888600,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1
48.004896600,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1
48.006947400,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1
48.011988600,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1
48.017027800,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1
48.022095200,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1
48.023170800,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1
48.025220400,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1
48.030261800,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1
48.035299600,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1
48.040381600,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1
48.045439400,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1
48.050482000,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1
48.052532000,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
48.052539000,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
48.054588200,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1
48.059652200,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1
48.059657800,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1
48.064708200,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1
48.069781000,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1
48.074839600,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1
48.079904600,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1
48.081962200,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1
48.081970200,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1
48.081978400,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1
48.084027600,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1
48.089067800,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1
48.094107400,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1
48.098170800,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1
48.100245400,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1
48.102295400,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1
48.107336600,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1
48.112376400,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1
48.117445800,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1
48.119513600,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1
48.119521600,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1
48.121570600,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1
48.126610400,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1
48.131650000,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1
48.136716800,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1
48.138794200,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1
48.140845200,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1
48.145884400,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1
48.150924200,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1
48.155991400,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1
48.158049400,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1
48.158057600,0,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1
48.158065600,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1
